Instruction,Input,Output,materi,question_id
Write a code snippet to convert a Python object to a JSON string.,"obj = {
  ""name"": ""John"",
  ""age"": 42
}","import json

obj = {
  ""name"": ""John"",
  ""age"": 42
}

json_string = json.dumps(obj)",Data Type,7055
Create a Python function that returns the longest string in a list of strings.,"list_strings = [""abc"", ""def"", ""ghij""]","def get_longest_string(list_strings):
 longest_string = list_strings[0]
 for item in list_strings:
 if len(item) > len(longest_string):
 longest_string = item
 return longest_string

list_strings = [""abc"", ""def"", ""ghij""]
print(get_longest_string(list_strings)) # prints ""ghij""",Data Type,7057
Develop a Python program that tells how many characters are there in a given string.,My name is John,"# Python program to count the number of characters in a string

string = input('Enter a string: ')

count = 0
for char in string:
    count += 1

print(f'The string contains {count} characters.')",Data Type,7061
Write a code snippet in Python to split a string by its whitespaces.,"string = ""This is a sample string""","string = ""This is a sample string""
str_list = string.split()
print(str_list)",Data Type,7095
Create a python program to concatenate n strings and return the concatenated string,"input_strings = [""Hello"", ""World"", ""!""]","def concatenate_strings(input_strings):
    output_string = """"
    for string in input_strings:
        output_string += string
    return output_string",Data Type,7097
Create a Python program to encrypt a given string using ROT13 string encoding.,"str = ""Hello World!""","import string
 
def rot13(str):
  rot13 = str.maketrans(
    ""ABCDEFGHIJKLMabcdefghijklmNOPQRSTUVWXYZnopqrstuvwxyz"", 
    ""NOPQRSTUVWXYZnopqrstuvwxyzABCDEFGHIJKLMabcdefghijklm"")
  return str.translate(rot13)

print(rot13(str))",Data Type,7112
Generate a code snippet to convert a string to an integer in Python.,"str = ""145""","num = int(str)
print(num) # Prints 145",Data Type,7117
Write a Python script to check how many words with length 5 are in the given string,The quick brown fox jumped over the lazy dog.,"def count_words_length(string):
    count = 0
    words = string.split("" "")
    for word in words:
        if len(word) == 5:
            count += 1
    return count

string = ""The quick brown fox jumped over the lazy dog.""
print(count_words_length(string))",Data Type,7120
Convert the following JSON string to a valid Python dictionary.,"'{""name"": ""John"", ""age"": 32, ""city"": ""New York""}'","data = json.loads('{""name"": ""John"", ""age"": 32, ""city"": ""New York""}')",Data Type,7129
Can you make a function in Pyhton that takes in two strings and returns a new string with all the letters from the second string which are not in the first string?,"“Python”, “Programming”","def new_string(s1, s2):
    new_str = """"
    for char in s2:
        if char not in s1:
            new_str += char

    return new_str

print(new_string(""Python"", ""Programming"")) # Output: ""roammig""",Data Type,7131
Create a python program to extract the name and phone number from a given string.,John Doe: (+1) 555-665-8877,"# Extract the name and phone number from a given string
def extract_name_phone(input_string):
    name_phone_dict = {}
    data = input_string.split(': ')
    
    name_phone_dict['name'] = data[0]
    name_phone_dict['phone'] = data[1]
    
    return name_phone_dict

result = extract_name_phone(""John Doe: (+1) 555-665-8877"")
print(result)",Data Type,7135
Generate a function in Python that takes a string and counts the number of capitalized letters.,"""ViVaViVaViVa""","def countCapitalized(str): 
    count = 0
    for i in range(len(str)): 
        if str[i].isupper():
            count += 1
    return count

print(countCapitalized(""ViVaViVaViVa""))",Data Type,7136
Generate a python program that takes a string and an integer as input and outputs a string repeated the given integer number of times.,"(""GPT Model"", 3)","def repeat(string, n):
    return string * n",Data Type,7150
"Write a Python program to accept user input as a string and check if the user input is a palindrome (a word, phrase, or sequence that reads the same backward as forward).","""radar""","input_word = input(""Enter a word: "")

def is_palindrome(word):
 word = word.lower()
 reversed_word = word[::-1]

 if reversed_word == word:
 return True
 else:
 return False

print(is_palindrome(input_word))
# Output: True",Data Type,7154
Build a Python program to edit a string,"Replace all spaces in the string ""Hello World"" with undescores.","def replace_spaces_with_underscore(string):
    return string.replace("" "", ""_"")",Data Type,7160
Create a Python program that takes a string and replaces all spaces with underscores.,Hello World,"def replace_spaces(string):
    return string.replace(' ', '_')

string = 'Hello World'

print(replace_spaces(string))",Data Type,7170
Create a function in Python that takes a string as an argument and capitalizes the first letter of each word.,"String s = ""hello world""","def capitalize(s):
  return ' '.join(w.capitalize() for w in s.split())",Data Type,7172
Design a function in Python that takes two strings as parameters and combines them into a new string.,"String1: ""Hello""
String2: ""World""","def combine_strings(string1, string2):
    return string1 + "" "" + string2

combined_string = combine_strings(""Hello"", ""World"")
print(combined_string)",Data Type,7181
Write a function in Python that takes in a string and returns a list containing its individual words.,"""This is a test""","def string_to_list(s):
    return s.split(' ')",Data Type,7212
Create a Python function takes a string and an integer and returns the reversed string with the first letter of each word capitalized,"String: the quick brown fox
Integer: 3","def reverse_capitalize(string, n):
    string_list = string.split() 
    reverse_list = string_list[-n:] + string_list[:-n] 
    new_string = "" "".join(reverse_list) 
    return new_string.title()

string = ""the quick brown fox""
n = 3

print(reverse_capitalize(string, n))",Data Type,7213
"Design an algorithm in Python that takes in a string and searches for a given pattern, returning it or -1 if not found.","String = ""aaaaabbbbbbcccccc""
Pattern = ""bbb""","def pattern_search(string, pattern):
    i = 0
    while i < len(string):
        j = 0
        while j < len(pattern):
            if string[i+j] != pattern[j]:
                break
            j += 1
        if j == len(pattern):
            return i
        i += 1
    return -1",Data Type,7218
Generate a Python program to edit a given string such that it reverses the words in the string.,string = 'This is a string',"def reverse_words(string):
    words = string.split(' ')
    reversed_words = words[::-1]
    reversed_string = ' '.join(reversed_words)
    return reversed_string",Data Type,7221
Write a Python program to format a specified string to limit the number of characters to 6.,"string = ""abcdefghijklmnopqrstuvwxyz""","def limit_string(string):
    """"""Format the specified string to limit the number of characters to 6.""""""
    return string[:6]",Data Type,7226
"Write a Python program to convert a given list of strings to integers. If a string is not a number, then that string should be dropped from the list.","['1', '2', '3', 'four', '5']","def convert_to_ints(lst):
    result = []
    for i in lst:
        try:
            result.append(int(i))
        except:
            pass
    
    return result

result = convert_to_ints(['1', '2', '3', 'four', '5'])
print(result)",Data Type,7229
Write an optimized Python code snippet to reverse the words in a given string.,"""Hello, World!""","def reverse_words(string):
    words = string.split("" "")
    words.reverse()
    output_string = "" "".join(words)
    return output_string

print(reverse_words(""Hello, World!"")) # Output: ""World! Hello,""",Data Type,7244
Create a function in Python to remove a specified element from a string of words.,"def remove_elem(string, elem):","def remove_elem(string, elem):
    """"""This function removes a specified element from the given string of words""""""
    return ' '.join([word for word in string.split() if word != elem])",Data Type,7255
