Instruction,Input,Output,materi,question_id
Generate a function in Python to sort a given list of integers in increasing order using Quick Sort.,"[9, 5, 7, 3, 1, 8, 6]","def quickSort(arr): 
    if len(arr) <= 1:
        return arr
    else:
        pivot = arr[0]
        lessThanPivot = [x for x in arr[1:] if x < pivot]
        moreThanPivot = [x for x in arr[1:] if x >= pivot]
        sortedArray = quickSort(lessThanPivot) + [pivot] + quickSort(moreThanPivot)
        return sortedArray",Data Structure,6601
Create a function in Python to calculate the standard deviation from a given array of numbers.,"[2, 4, 4, 4, 5, 5, 7, 9]","def compute_std_dev(nums): 
	mean = sum(nums) / len(nums)
	variance = 0
	for n in nums:
		variance += (n - mean) ** 2
	variance /= len(nums)

	std_dev = variance ** 0.5
	return std_dev",Data Structure,6604
Write a python code to get the maximum element from a given list.,"[7, -10, 5, 112, 0]","def get_max_elem(nums):
    max_elem = nums[0]
    for num in nums:
        if num > max_elem:
            max_elem = num
    return max_elem",Data Structure,6608
Create a Python program to generate all the possible permutations of a given array.,"[1, 2, 3]","def permutations(arr):
    if len(arr) == 0:
        return [] 
  
    if len(arr) == 1:
        return [arr]

    l = [] 
    
    for i in range(len(arr)):
       m = arr[i]
       remLst = arr[:i] + arr[i+1:]
       for p in permutations(remLst):
           l.append([m] + p)
    return l",Data Structure,6611
Construct an algorithm in Python that takes a list of numbers and returns the mean.,"[1, 2, 3, 4]","def mean(nums):
    total = 0
    for num in nums:
        total += num
    return total / len(nums)",Data Structure,6612
Implement a sorting algorithm in Python to sort a given list of numbers in ascending order.,"[3, 7, 1, 4, 9, 5]","def sort(list):
  for i in range(len(list)):
    min_idx = i
    for j in range(i+1, len(list)):
      if list[min_idx] > list[j]:
        min_idx = j
  list[i], list[min_idx] = list[min_idx], list[i]

  return list

list = [3,7,1,4,9,5]
sorted_list = sort(list)

print(sorted_list)",Data Structure,6616
Write a Python method that takes a list of strings as an argument and returns a list of the words which are the same length as the longest word in the list.,"my_list = [""apple"", ""kiwi"", ""banana"", ""mango""]","def same_length(words):
 longest = max([len(word) for word in words])
 longest_words = [word for word in words if len(word) == longest]
 return longest_words

print(same_length(my_list))
# Output: [""apple"", ""banana"", ""mango""]",Data Structure,6617
Create a Python program to edit a given list according to a given condition,"[1,3,5,8,2,6], lambda x : x%2==0","def edit_list(l, condition):
    result = []
    for i in l:
        if condition(i):
            result.append(i)
    return result

l = [1,3,5,8,2,6]
condition = lambda x : x%2==0

print(edit_list(l, condition))",Data Structure,6619
Design a function in Python that takes in a list and returns its reverse.,"[1, 2, 3, 4]","def reverse_list(list):
    return list[::-1]

result = reverse_list([1,2,3,4])
print(result)",Data Structure,6622
Create a Python function that sorts a list of strings in descending order of length.,"['Math', 'English', 'Computer Science', 'Physics']","def sort_by_length_descending(list_of_strings):
    list_of_strings.sort(key=len, reverse=True)
    return list_of_strings

result = sort_by_length_descending(['Math', 'English', 'Computer Science', 'Physics'])
print(result)",Data Structure,6623
Develop a python program that takes a paragraph as input and outputs a list of words in descending order of frequencies.,This is a sample sentence to try out the program.,"from collections import Counter

def word_frequency(paragraph): 
  words = paragraph.split()
  counts = Counter(words)
  return counts.most_common()

paragraph = ""This is a sample sentence to try out the program.""
print(word_frequency(paragraph))",Data Structure,6624
Create an algorithm in Python for removing duplicates from an array of integers.,"[1, 2, 4, 5, 6, 2, 7, 4]","def remove_duplicates(arr):
    s = set()
    result = []
    for i in arr:
        if i not in s:
            s.add(i)
            result.append(i)
    return result

arr = [1, 2, 4, 5, 6, 2, 7, 4]

print(remove_duplicates(arr))
# Output: [1, 2, 4, 5, 6, 7]",Data Structure,6625
Generate a Python program that determines the largest number in the given array.,"[7, 12, 5, 9]","arr = [7, 12, 5, 9]

def find_max(arr):
    max_num = arr[0]
    for num in arr:
        if num > max_num:
            max_num = num
    return max_num

print(""The largest number is:"", find_max(arr))",Data Structure,6631
Write a Python class that prints the mean and median of a given list.,"[2, 4, 6, 8, 10]","class MeanMedianCalculator:
    def __init__(self, data):
        self.data = data
    
    def mean(self):
        return sum(self.data) / len(self.data)
    
    def median(self):
        self.data.sort()
        return self.data[(len(self.data)-1) // 2]

calculator = MeanMedianCalculator([2, 4, 6, 8, 10])
print(""Mean is {}, Median is {}"".format(calculator.mean(), calculator.median()))",Data Structure,6634
Create a Python program that predicts the next value from a given list of integer numbers.,"[7, 3, 5, 9, 4]","def predict_next_value(nums):
  # calculate average
  avg = sum(nums) / len(nums)

  # predict next value
  return avg
  
# test  
print(predict_next_value([7, 3, 5, 9, 4])) # prints 6.0",Data Structure,6635
Write a Python program to generate a random key of a given length containing characters from the given set of characters.,"6, ""ACGT""","import random

def generate_random_key(length,characters):
    key = """"
    for _ in range(length):
        key += random.choice(characters)
    return key

length = 6
characters = ""ACGT""

print(generate_random_key(length,characters)) # GTGGCA",Data Structure,6638
Create a python program to check if a list is palindromic.,"list1 = [1,2,3,2,1]","def is_palindrome(lst):
  if len(lst) < 2:
    return True
  if lst[0] != lst[-1]:
    return False
  return is_palindrome(lst[1:-1])",Data Structure,6640
Write a Python program to determine the sum of even elements in a given array.,"[1, 2, 3, 4, 5, 6]","def sum_even_elems(arr):
    sum_of_even = 0
    for elem in arr:
        if elem % 2 == 0:
            sum_of_even += elem
    return sum_of_even

arr = [1,2,3,4,5,6]
print(sum_even_elems(arr))",Data Structure,6642
Write a Python program to optimize the sorting of a given list of items.,"['chair', 'lamp', 'books', 'table']","def optimize_sort(items):
  sorted_items = sorted(items)
  return sorted_items",Data Structure,6646
Write a Python program to check whether an element exists within a given list.,"list_a = [1, 2, 3, 4]
target = 3","def is_element_in_list(list_a, target):
 return target in list_a

is_element_in_list(list_a, target)",Data Structure,6650
Write a Python program to filter out all the strings longer than 10 characters in a list of strings.,"my_list = [""Hello"", ""World"", ""Welcome to the world!"", ""Hi!""]","def filter_long_strings(my_list):
  long_strings = []
  for i in my_list:
    if len(i) > 10:
      long_strings.append(i)
  return long_strings",Data Structure,6653
Write a Python program to identify the largest number in the given list.,"[1000, 506, 299, 620, 35]","max_num = 0 

for num in lst : 
    if num > max_num : 
        max_num = num 

print(max_num)",Data Structure,6667
Create a function in Python that takes a list and sorts its elements in ascending order.,"numbers = [5, 2, 8, 7, 1]","def sortAsc(numbers):
    numbers.sort()
    return numbers",Data Structure,6672
Generate a program in Python that takes a list of numbers and prints out the average value.,"[3, 5, 7, 9]","def find_average(nums):
  sum = 0
  for num in nums:
    sum += num
  return sum/len(nums)",Data Structure,6673
Create a Python program that takes the average of all numbers in a list.,"[10, 15, 20, 25]","def averageList(numbers):
    total = 0
    for num in numbers:
        total += num
    return total / len(numbers)

print(averageList([10, 15, 20, 25]))",Data Structure,6675
Create a function in Python to find the most common elements in a list.,"[2, 4, 1, 4, 5, 6, 4, 8]","def most_common_element(lst):
    max_count = 0
    most_common = None
    
    for num in lst:
        count = lst.count(num)
        if count > max_count:
            most_common = num
            max_count = count
    return most_common

most_common_element([2, 4, 1, 4, 5, 6, 4, 8])",Data Structure,6676
Create a Python function that takes in a list of words and check if every word in the list is a palindrome.,"[""abcd"", ""anna"", ""mom"", ""live""]","def is_all_palindrome(words):
    for word in words:
        if word == word[::-1]:
            continue
        else:
            return False
    return True

words = [""abcd"", ""anna"", ""mom"", ""live""]

print(is_all_palindrome(words))",Data Structure,6679
Write a Python function that takes a list of numbers and prints out a list of their squares.,"[1, 2, 3]","def squares(arr):
  res = []
  for i in arr:
    res.append(i**2)
  return res

arr = [1, 2, 3]
res = squares(arr)
print(res)",Data Structure,6682
Write a Python program to remove duplicate items from a list.,"[1, 2, 3, 4, 3, 2, 4]","def remove_duplicate(inlist):
    outlist = []
    for item in inlist:
        if item not in outlist:
            outlist.append(item)
    return outlist

result = remove_duplicate([1, 2, 3, 4, 3, 2, 4])
print(result)",Data Structure,6686
Implement a Python function to swap two values in a list.,List: 4 8 1 5,"def swapPositions(list, pos1, pos2): 
  
    first_ele = list[pos1] 
    list[pos1] = list[pos2] 
    list[pos2] = first_ele 
  
    return list
  
# Driver function 
list = [4, 8, 1, 5] 
pos1, pos2  = 0, 3
  
print(swapPositions(list, pos1, pos2))",Data Structure,6693
Write a Python program to sort a dictionary by its values and return the sorted list?,"{""Red"":120,""Blue"":90,""Yellow"":50,""Purple"":75}","unsortedDict = {""Red"":120,""Blue"":90,""Yellow"":50,""Purple"":75}

sortedList = sorted(unsortedDict.items(), key=lambda x: x[1])
print(sortedList)",Data Structure,6697
Generate a function in Python that takes a list of integers and returns a boolean indicating whether or not there are any duplicates in the input list.,"[1, 2, 3, 1]","def contains_duplicates(list):
 
 seen = set()
 
 for element in list:
 if element in seen:
 return True
 seen.add(element)
 
 return False",Data Structure,6703
Develop a Python script to calculate the sum of the squares of all elements in a given array.,"[1, 2, 3]","def sum_of_squares(arr):
    sum = 0 
    for num in arr:
        sum += num*num
    return sum

arr = [1,2,3]
sum_of_squares = sum_of_squares(arr)
print(sum_of_squares)",Data Structure,6708
Optimize a Python algorithm that computes the maximum value in a given array.,"list = [23, 45, 67, 89, 13, 99, 19, 20]","def max_value(list):
    max_val = list[0]
    for val in list[1:]:
        if val > max_val:
            max_val = val
    return max_val

list = [23, 45, 67, 89, 13, 99, 19, 20]
print(max_value(list)) # 99",Data Structure,6711
Read the following data structure and generate a Python program to sort the list by name alphabetically.,"student_list = [{""name"": ""John"", ""age"": 20}, {""name"": ""Emily"", ""age"": 18}, {""name"": ""James"", ""age"": 21}]","sorted_list = sorted(student_list, key=lambda k: k[""name""])
 
for student in sorted_list:
    print(student[""name""])",Data Structure,6717
Generate a Python script to delete the duplicate element from an array.,"[3, 8, 4, 3, 2, 8]","def removeDuplicates(arr): 
    final_list = [] 
    for num in arr: 
        if num not in final_list: 
            final_list.append(num) 
    return final_list 
          
# Driver Code 
arr = [3, 8, 4, 3, 2, 8]  
print(removeDuplicates(arr))",Data Structure,6718
Write a Python script that takes a list of numbers as an input and outputs their average.,"[3, 5, 7, 9, 12]","def average(arr):
    return sum(arr) / len(arr)

mylist = [3, 5, 7, 9, 12]

print(""Average of mylist is:"", average(mylist))",Data Structure,6719
Write a Python code to check if a given list contains all unique elements.,"list = [3, 1, 4, 6, 5]","def is_unique_list (numbers):
    return len(numbers) == len(set(numbers))",Data Structure,6720
Create a web scraper using Python to scrape the title of all articles on a given website and store them in a list.,"URL: ""http://example.com/articles""","import requests
from bs4 import BeautifulSoup

url = ""http://example.com/articles""
r = requests.get(url)
html = r.text
soup = BeautifulSoup(html, ""html.parser"")

titles = []
for art in soup.find_all(""h2""):
 titles.append(art.get_text())

print(titles)",Data Structure,6721
