Instruction,Input,Output,materi,question_id,Full Code,Template
Create a function in Python to find the greatest common divisor of two given numbers.,7 8,"def get_gcd(num1, num2):
    for i in range(max(num1, num2), 0, -1):
        if num1 % i == 0 and num2 % i == 0:
            return i

result = get_gcd(7, 8)
print(result)
# Output: 1",Function,6876,"def get_gcd(num1, num2):
    for i in range(max(num1, num2), 0, -1):
        if num1 % i == 0 and num2 % i == 0:
            return i

result = get_gcd(7, 8)
print(result)
# Output: 1","    ___
    ___
    ___
            return i

result = get_gcd(7, 8)
print(result)
# Output: 1"
Create a function in Python to compute the sum of all the natural numbers in a given range.,"start = 1
end = 10","def sum_natural_numbers(start, end):
    """"""
    Computes the sum of all natural numbers in a given range.
    
    Parameters:
    start (int): start of the range
    end (int): end of the range
    
    Returns:
    int: the sum of the natural numbers in the range
    """"""
    total = 0
    for i in range(start, end+1):
        total += i
    return total",Function,6896,"def sum_natural_numbers(start, end):
    """"""
    Computes the sum of all natural numbers in a given range.
    
    Parameters:
    start (int): start of the range
    end (int): end of the range
    
    Returns:
    int: the sum of the natural numbers in the range
    """"""
    total = 0
    for i in range(start, end+1):
        total += i
    return total","    ___
    """"""
    Computes the sum of all natural numbers in a given range.
    
    Parameters:
    start (int): start of the range
    end (int): end of the range
    
    Returns:
    int: the sum of the natural numbers in the range
    """"""
    total = 0
    ___
        total += i
    return total"
Convert the following loop code into a recursive function in Python.,"n = 10
s = 0
for i in range(n):
    s += i","def sum_of_n_natural_numbers_recursive(n, s=0):
    if n == 0:
        return s
    
    s += n
    return sum_of_n_natural_numbers_recursive(n-1, s)

result = sum_of_n_natural_numbers_recursive(10)
print(result)",Function,6908,"def sum_of_n_natural_numbers_recursive(n, s=0):
    if n == 0:
        return s
    
    s += n
    return sum_of_n_natural_numbers_recursive(n-1, s)

result = sum_of_n_natural_numbers_recursive(10)
print(result)","    ___
    ___
        return s
    
    s += n
    return sum_of_n_natural_numbers_recursive(n-1, s)

result = sum_of_n_natural_numbers_recursive(10)
print(result)"
Rewrite this Python function to be as efficient as possible.,"def get_values(dictionary):
    values = []
    for key, value in dictionary.items():
        if value > 0:
            values.append(value)
    return values","def get_values(dictionary):
    return [value for key, value in dictionary.items() if value > 0]",Function,6929,"def get_values(dictionary):
    return [value for key, value in dictionary.items() if value > 0]","    ___
    return [value for key, value in dictionary.items() if value > 0]"
Develop a function that returns the sum of three numbers,"three integers a, b, c","# Python3 program to return the sum of three numbers

def sum_three(a,b,c): 
    return a + b + c",Function,6952,"# Python3 program to return the sum of three numbers

def sum_three(a,b,c): 
    return a + b + c","# Python3 program to return the sum of three numbers

    ___
    return a + b + c"
Write a Python function to check whether a number is in the given range.,"number: 4, range: [2, 4]","def is_in_range(num, a, b):
    if num >= a and num <= b:
        return True
    else:
        return False

result = is_in_range(4, 2, 4)
print(result)",Function,6973,"def is_in_range(num, a, b):
    if num >= a and num <= b:
        return True
    else:
        return False

result = is_in_range(4, 2, 4)
print(result)","    ___
    ___
        return True
    else:
        return False

result = is_in_range(4, 2, 4)
print(result)"
Write a function in Python to identify all the keywords present in a given sentence.,Sentence: I like to eat apples,"def find_keywords(sentence):
 keywords = set()
 words = sentence.split(' ')
 for word in words:
  if word.iskeyword():
   keywords.add(word)
 return list(keywords)",Function,7016,"def find_keywords(sentence):
 keywords = set()
 words = sentence.split(' ')
 for word in words:
  if word.iskeyword():
   keywords.add(word)
 return list(keywords)","    ___
 keywords = set()
 words = sentence.split(' ')
    ___
    ___
   keywords.add(word)
 return list(keywords)"
Create a function in Python to calculate the square root of a number.,num = 16,"def cal_sqrt(num):
    return num ** 0.5

num1 = 16
sqrt_of_num1 = cal_sqrt(num1)
print(sqrt_of_num1) # 4.0",Function,7026,"def cal_sqrt(num):
    return num ** 0.5

num1 = 16
sqrt_of_num1 = cal_sqrt(num1)
print(sqrt_of_num1) # 4.0","    ___
    return num ** 0.5

num1 = 16
sqrt_of_num1 = cal_sqrt(num1)
print(sqrt_of_num1) # 4.0"
Write a Python function to find the maximum of three numbers.,"3, 4, 5","def max_of_three(a, b, c):
    if a > b and a > c:
        return a
    elif b > a and b > c:
        return b
    else:
        return c

result = max_of_three(3, 4, 5)
print(result)",Function,7035,"def max_of_three(a, b, c):
    if a > b and a > c:
        return a
    elif b > a and b > c:
        return b
    else:
        return c

result = max_of_three(3, 4, 5)
print(result)","    ___
    ___
        return a
    ___
        return b
    else:
        return c

result = max_of_three(3, 4, 5)
print(result)"
Analyze the following Python function to detect any potential errors.,"def expand_list(list):
    for item in list:
        list *= 2","The function is attempting to modify the list while iterating over it. This can lead to unexpected behavior and should be avoided. To fix the code, the list should be copied before the iteration takes place: 

def expand_list(list):
    list_copy = list[:]   # make a copy of the list
    for item in list_copy:
        list *= 2",Function,7040,"The function is attempting to modify the list while iterating over it. This can lead to unexpected behavior and should be avoided. To fix the code, the list should be copied before the iteration takes place: 

def expand_list(list):
    list_copy = list[:]   # make a copy of the list
    for item in list_copy:
        list *= 2","    ___

    ___
    list_copy = list[:]   # make a copy of the list
    ___
        list *= 2"
Generate a function in Python which takes two values and returns the largest one.,"38, 64","def max_of_two_values(val1, val2):
    if val1 > val2:
        return val1
    else:
        return val2

# Function call with two arguments
largest_one = max_of_two_values(38, 64)

# Print the largest number
print('The largest one is:', largest_one)",Function,7048,"def max_of_two_values(val1, val2):
    if val1 > val2:
        return val1
    else:
        return val2

# Function call with two arguments
largest_one = max_of_two_values(38, 64)

# Print the largest number
print('The largest one is:', largest_one)","    ___
    ___
        return val1
    else:
        return val2

# Function call with two arguments
largest_one = max_of_two_values(38, 64)

# Print the largest number
print('The largest one is:', largest_one)"
Implement a class in Python called “Multiplier” with a constructor function that takes an argument “factor”. The class should have a method called “multiply” which takes a number as an argument and returns this multiplied by “factor”.,factor = 5,"class Multiplier:
    def __init__(self, factor):
        self.factor = factor
 
    def multiply(self, num):
        return num * self.factor",Function,7067,"class Multiplier:
    def __init__(self, factor):
        self.factor = factor
 
    def multiply(self, num):
        return num * self.factor","class Multiplier:
    ___
        self.factor = factor
 
    ___
        return num * self.factor"
Fix the syntax error in the provided Python function.,"def add_numbers(x, y)
    return x + y","def add_numbers(x, y):
    return x + y",Function,7082,"def add_numbers(x, y):
    return x + y","    ___
    return x + y"
Develop a function in Python that will find the sum of all prime numbers in a given range.,"upper = 10
lower = 1","def primeSum(lower, upper): 
    sum = 0
    for num in range(lower, upper + 1): 
        if num > 1: 
            for i in range(2, num): 
                if (num % i) == 0: 
                    break 
            else: 
                sum += num 
  
    return sum",Function,7110,"def primeSum(lower, upper): 
    sum = 0
    for num in range(lower, upper + 1): 
        if num > 1: 
            for i in range(2, num): 
                if (num % i) == 0: 
                    break 
            else: 
                sum += num 
  
    return sum","    ___
    sum = 0
    ___
    ___
    ___
    ___
                    break 
            else: 
                sum += num 
  
    return sum"
Code an optimization problem using Python that finds the maximum of a function with two optimization variables and a given constraint.,"f(x, y) = 3x + 2y
 Constraint: x + y ≤ 10","from scipy.optimize import minimize

def f(x):
 return 3*x[0] + 2*x[1]

def con(x):
 return x[0] + x[1] - 10

cons = ({'type': 'ineq', 'fun': con})

result = minimize(f, [0, 0], method='SLSQP', constraints=cons)
x = result.x

print('Solution:', x)
print('Maximum value:', result.value)",Function,7116,"from scipy.optimize import minimize

def f(x):
 return 3*x[0] + 2*x[1]

def con(x):
 return x[0] + x[1] - 10

cons = ({'type': 'ineq', 'fun': con})

result = minimize(f, [0, 0], method='SLSQP', constraints=cons)
x = result.x

print('Solution:', x)
print('Maximum value:', result.value)","from scipy.optimize import minimize

    ___
 return 3*x[0] + 2*x[1]

    ___
 return x[0] + x[1] - 10

cons = ({'type': 'ineq', 'fun': con})

result = minimize(f, [0, 0], method='SLSQP', constraints=cons)
x = result.x

print('Solution:', x)
print('Maximum value:', result.value)"
Write a Python function to multiple two matrices.,"Matrix 1: 
[[1, 2], 
 [3, 4]]
Matrix 2: 
[[5, 6], 
 [7, 8]]","def multiply_matrices(m1, m2):
    # create a 3x3 matrix to hold the result
    result = [[0, 0], [0, 0]]

    for i in range(len(m1)): 
        for j in range(len(m2[0])): 
            for k in range(len(m2)): 
                result[i][j] += m1[i][k] * m2[k][j] 

    return result

result = multiply_matrices([[1, 2], [3, 4]], [[5, 6], [7, 8]])
print(result)",Function,7133,"def multiply_matrices(m1, m2):
    # create a 3x3 matrix to hold the result
    result = [[0, 0], [0, 0]]

    for i in range(len(m1)): 
        for j in range(len(m2[0])): 
            for k in range(len(m2)): 
                result[i][j] += m1[i][k] * m2[k][j] 

    return result

result = multiply_matrices([[1, 2], [3, 4]], [[5, 6], [7, 8]])
print(result)","    ___
    # create a 3x3 matrix to hold the result
    result = [[0, 0], [0, 0]]

    ___
    ___
    ___
                result[i][j] += m1[i][k] * m2[k][j] 

    return result

result = multiply_matrices([[1, 2], [3, 4]], [[5, 6], [7, 8]])
print(result)"
Develop a Python script that can query a SQL database and return the total number of entries in all the tables,SQL database,"import sqlite3

conn = sqlite3.connect(""example.db"")
cur = conn.cursor()

sql = ""SELECT name FROM sqlite_master WHERE type='table';""
cur.execute(sql)
tables = cur.fetchall()

count = 0
for table in tables:
    sql = f""SELECT COUNT(*) FROM {table[0]};""
    cur.execute(sql)
    count += cur.fetchone()[0]

print(f""Number of entries: {count}"")",Function,7142,"import sqlite3

conn = sqlite3.connect(""example.db"")
cur = conn.cursor()

sql = ""SELECT name FROM sqlite_master WHERE type='table';""
cur.execute(sql)
tables = cur.fetchall()

count = 0
for table in tables:
    sql = f""SELECT COUNT(*) FROM {table[0]};""
    cur.execute(sql)
    count += cur.fetchone()[0]

print(f""Number of entries: {count}"")","import sqlite3

conn = sqlite3.connect(""example.db"")
cur = conn.cursor()

sql = ""SELECT name FROM sqlite_master WHERE type='table';""
cur.execute(sql)
tables = cur.fetchall()

count = 0
    ___
    sql = f""SELECT COUNT(*) FROM {table[0]};""
    cur.execute(sql)
    count += cur.fetchone()[0]

print(f""Number of entries: {count}"")"
